   Month 6               1.03     1.18     1.59     2.92     5.27     6.57     8.62     9.79    11.25    13.11    15.48    18.49    22.20    26.50
   Month 7               1.03     1.19     1.62     2.96     5.31     6.61     8.65     9.82    11.27    13.12    15.46    18.41    21.85    25.35
   Month 8               1.03     1.20     1.63     2.98     5.34     6.65     8.73     9.92    11.41    13.32    15.77    18.89    22.51    25.99
   Month 9               1.03     1.19     1.62     2.97     5.35     6.67     8.77     9.97    11.49    13.44    15.95    19.17    22.99    26.71
   Month 10              1.03     1.19     1.62     2.97     5.34     6.66     8.74     9.94    11.44    13.36    15.83    18.99    22.73    26.46
   Month 11              1.03     1.19     1.62     2.96     5.33     6.64     8.71     9.90    11.38    13.28    15.71    18.81    22.49    26.24
   Month 12              1.03     1.19     1.62     2.97     5.33     6.63     8.69     9.87    11.34    13.22    15.62    18.68    22.30    26.01
 Latitude = -55.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.19     1.62     2.96     5.32     6.62     8.67     9.84    11.30    13.16    15.54    18.56    22.15    25.90
   Month 2               1.03     1.19     1.61     2.95     5.31     6.61     8.67     9.84    11.31    13.17    15.56    18.60    22.25    26.17
   Month 3               1.03     1.19     1.61     2.94     5.29     6.59     8.64     9.81    11.27    13.13    15.50    18.54    22.25    26.44
   Month 4               1.03     1.19     1.61     2.94     5.29     6.58     8.62     9.78    11.22    13.06    15.39    18.35    21.96    26.10
   Month 5               1.03     1.19     1.61     2.94     5.28     6.57     8.59     9.74    11.17    12.97    15.26    18.13    21.63    25.65
   Month 6               1.03     1.18     1.60     2.93     5.27     6.57     8.60     9.75    11.18    12.99    15.29    18.18    21.70    25.79
   Month 7               1.03     1.18     1.61     2.93     5.28     6.58     8.62     9.78    11.24    13.08    15.41    18.37    21.97    26.08
   Month 8               1.03     1.19     1.61     2.94     5.30     6.60     8.66     9.84    11.31    13.18    15.58    18.64    22.37    26.57
   Month 9               1.03     1.19     1.61     2.95     5.31     6.62     8.70     9.89    11.38    13.29    15.73    18.87    22.65    26.76
   Month 10              1.03     1.19     1.62     2.96     5.32     6.63     8.70     9.88    11.37    13.26    15.69    18.80    22.51    26.41
   Month 11              1.03     1.19     1.62     2.96     5.32     6.63     8.69     9.86    11.34    13.22    15.62    18.68    22.31    26.06
   Month 12              1.03     1.19     1.62     2.97     5.32     6.62     8.68     9.84    11.31    13.17    15.54    18.56    22.11    25.77
 Latitude = -45.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.83    11.30    13.16    15.53    18.54    22.09    25.80
   Month 2               1.03     1.19     1.62     2.95     5.31     6.61     8.66     9.83    11.30    13.17    15.55    18.58    22.20    26.08
   Month 3               1.03     1.19     1.61     2.94     5.29     6.59     8.64     9.80    11.27    13.12    15.49    18.51    22.19    26.34
   Month 4               1.03     1.19     1.61     2.94     5.28     6.58     8.61     9.77    11.22    13.05    15.38    18.33    21.93    26.07
   Month 5               1.03     1.19     1.61     2.94     5.28     6.56     8.59     9.73    11.17    12.97    15.25    18.13    21.63    25.71
   Month 6               1.03     1.18     1.60     2.93     5.27     6.56     8.58     9.72    11.15    12.95    15.22    18.08    21.57    25.67
   Month 7               1.03     1.18     1.61     2.93     5.27     6.56     8.59     9.73    11.17    12.97    15.25    18.12    21.61    25.68
   Month 8               1.03     1.18     1.61     2.94     5.28     6.58     8.61     9.77    11.21    13.04    15.36    18.30    21.89    26.06
   Month 9               1.03     1.18     1.61     2.94     5.29     6.59     8.65     9.82    11.28    13.14    15.51    18.52    22.17    26.34
   Month 10              1.03     1.19     1.61     2.95     5.30     6.60     8.66     9.82    11.29    13.15    15.52    18.53    22.15    26.17
   Month 11              1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.83    11.30    13.15    15.52    18.53    22.11    25.95
   Month 12              1.03     1.19     1.62     2.96     5.32     6.62     8.66     9.83    11.29    13.14    15.50    18.48    22.00    25.68
 Latitude = -35.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.83    11.29    13.15    15.52    18.52    22.05    25.73
   Month 2               1.03     1.19     1.62     2.95     5.30     6.60     8.65     9.81    11.27    13.13    15.48    18.47    22.01    25.83
   Month 3               1.03     1.19     1.61     2.94     5.29     6.58     8.62     9.78    11.23    13.07    15.41    18.37    21.97    26.04
   Month 4               1.03     1.19     1.61     2.94     5.28     6.57     8.60     9.76    11.20    13.02    15.33    18.26    21.82    25.92
   Month 5               1.03     1.18     1.60     2.93     5.27     6.56     8.59     9.73    11.17    12.98    15.26    18.15    21.67    25.80
   Month 6               1.03     1.18     1.60     2.92     5.26     6.55     8.57     9.72    11.15    12.95    15.22    18.09    21.61    25.79
   Month 7               1.03     1.18     1.60     2.93     5.26     6.55     8.57     9.71    11.13    12.92    15.18    18.01    21.47    25.59
   Month 8               1.03     1.18     1.60     2.93     5.27     6.56     8.59     9.74    11.17    12.98    15.27    18.16    21.69    25.88
   Month 9               1.03     1.18     1.61     2.94     5.29     6.59     8.64     9.80    11.27    13.12    15.48    18.47    22.09    26.29
   Month 10              1.03     1.19     1.61     2.95     5.30     6.60     8.66     9.83    11.30    13.17    15.55    18.58    22.21    26.26
   Month 11              1.03     1.19     1.62     2.96     5.31     6.61     8.67     9.84    11.31    13.18    15.56    18.59    22.18    26.05
   Month 12              1.03     1.19     1.62     2.96     5.32     6.61     8.66     9.83    11.29    13.14    15.50    18.47    21.97    25.65
 Latitude = -25.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.60     2.92     5.28     6.59     8.67     9.86    11.36    13.27    15.72    18.86    22.68    27.06
   Month 2               1.03     1.18     1.59     2.92     5.27     6.58     8.64     9.82    11.30    13.18    15.57    18.62    22.35    26.71
   Month 3               1.03     1.18     1.59     2.91     5.26     6.56     8.61     9.77    11.23    13.08    15.43    18.42    22.11    26.54
   Month 4               1.02     1.18     1.59     2.91     5.26     6.55     8.59     9.75    11.21    13.04    15.36    18.31    21.97    26.37
   Month 5               1.02     1.18     1.59     2.91     5.26     6.55     8.59     9.74    11.19    13.01    15.32    18.25    21.88    26.28
   Month 6               1.02     1.18     1.59     2.91     5.25     6.55     8.59     9.74    11.19    13.01    15.32    18.25    21.88    26.30
   Month 7               1.02     1.18     1.59     2.91     5.26     6.55     8.60     9.76    11.22    13.05    15.39    18.36    22.06    26.57
   Month 8               1.02     1.18     1.59     2.91     5.27     6.57     8.63     9.80    11.28    13.15    15.54    18.60    22.42    27.06
   Month 9               1.02     1.18     1.59     2.92     5.28     6.59     8.68     9.87    11.37    13.29    15.75    18.91    22.81    27.41
   Month 10              1.03     1.18     1.59     2.92     5.29     6.60     8.70     9.90    11.42    13.36    15.86    19.08    23.04    27.63
   Month 11              1.03     1.18     1.59     2.92     5.29     6.61     8.70     9.91    11.43    13.37    15.88    19.12    23.08    27.63
   Month 12              1.03     1.18     1.59     2.92     5.29     6.60     8.69     9.89    11.41    13.34    15.83    19.04    22.96    27.47
 Latitude = -15.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.59     2.92     5.27     6.57     8.62     9.78    11.24    13.09    15.43    18.38    21.99    26.26
   Month 2               1.02     1.18     1.59     2.91     5.26     6.56     8.61     9.77    11.23    13.06    15.39    18.33    21.91    26.19
   Month 3               1.02     1.18     1.59     2.91     5.25     6.55     8.58     9.73    11.17    12.98    15.27    18.16    21.73    26.05
   Month 4               1.02     1.18     1.59     2.91     5.25     6.53     8.56     9.70    11.13    12.92    15.18    18.02    21.52    25.84
   Month 5               1.02     1.18     1.59     2.91     5.24     6.53     8.55     9.69    11.12    12.90    15.15    17.98    21.47    25.80
   Month 6               1.02     1.18     1.59     2.91     5.25     6.54     8.57     9.72    11.15    12.95    15.23    18.10    21.66    26.06
   Month 7               1.02     1.18     1.59     2.91     5.26     6.55     8.60     9.76    11.21    13.05    15.37    18.33    22.01    26.50
   Month 8               1.03     1.18     1.59     2.91     5.26     6.57     8.62     9.80    11.27    13.14    15.52    18.56    22.35    26.92
   Month 9               1.02     1.18     1.59     2.92     5.27     6.58     8.66     9.84    11.33    13.22    15.65    18.74    22.54    27.03
   Month 10              1.02     1.18     1.59     2.92     5.28     6.59     8.66     9.85    11.34    13.24    15.67    18.77    22.57    27.04
   Month 11              1.02     1.18     1.59     2.92     5.28     6.59     8.66     9.84    11.33    13.23    15.65    18.75    22.54    26.97
   Month 12              1.02     1.18     1.59     2.92     5.27     6.58     8.66     9.84    11.33    13.22    15.64    18.72    22.50    26.92
 Latitude = -5.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.02     1.18     1.59     2.91     5.25     6.55     8.58     9.74    11.18    12.99    15.27    18.13    21.62    25.93
   Month 2               1.02     1.18     1.59     2.91     5.26     6.55     8.59     9.74    11.18    13.00    15.29    18.16    21.67    25.97
   Month 3               1.02     1.18     1.59     2.91     5.25     6.54     8.56     9.71    11.14    12.94    15.20    18.05    21.56    25.86
   Month 4               1.02     1.18     1.59     2.91     5.24     6.53     8.54     9.68    11.10    12.88    15.11    17.90    21.35    25.62
   Month 5               1.02     1.18     1.59     2.91     5.24     6.52     8.53     9.66    11.07    12.84    15.04    17.80    21.21    25.48
   Month 6               1.02     1.18     1.59     2.91     5.24     6.52     8.53     9.67    11.08    12.85    15.07    17.84    21.27    25.57
   Month 7               1.02     1.18     1.59     2.91     5.24     6.53     8.55     9.69    11.12    12.91    15.16    17.99    21.49    25.83
   Month 8               1.02     1.18     1.59     2.91     5.25     6.54     8.57     9.72    11.16    12.97    15.25    18.14    21.72    26.09
   Month 9               1.02     1.18     1.59     2.91     5.26     6.56     8.60     9.76    11.21    13.03    15.35    18.27    21.84    26.14
   Month 10              1.02     1.18     1.59     2.91     5.26     6.56     8.60     9.76    11.21    13.03    15.35    18.26    21.82    26.10
   Month 11              1.02     1.18     1.59     2.91     5.26     6.56     8.60     9.75    11.20    13.02    15.33    18.23    21.77    26.02
   Month 12              1.02     1.18     1.59     2.91     5.26     6.56     8.60     9.75    11.20    13.03    15.33    18.24    21.78    26.01
 Latitude =  5.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.02     1.18     1.59     2.91     5.25     6.54     8.56     9.71    11.14    12.94    15.20    18.04    21.56    25.94
   Month 2               1.02     1.18     1.59     2.91     5.25     6.54     8.57     9.71    11.15    12.95    15.21    18.07    21.59    25.95
   Month 3               1.02     1.18     1.59     2.91     5.25     6.54     8.58     9.73    11.16    12.97    15.24    18.08    21.56    25.86
   Month 4               1.02     1.18     1.59     2.91     5.25     6.54     8.57     9.72    11.15    12.95    15.22    18.05    21.51    25.79
   Month 5               1.02     1.18     1.59     2.91     5.25     6.54     8.57     9.72    11.15    12.96    15.22    18.05    21.53    25.82
   Month 6               1.02     1.18     1.59     2.91     5.25     6.54     8.58     9.73    11.17    12.97    15.25    18.11    21.61    25.92
   Month 7               1.02     1.18     1.59     2.91     5.25     6.55     8.58     9.74    11.18    12.99    15.28    18.16    21.69    26.01
   Month 8               1.02     1.18     1.59     2.91     5.26     6.55     8.59     9.74    11.18    13.00    15.29    18.18    21.71    26.01
   Month 9               1.02     1.18     1.59     2.91     5.25     6.54     8.56     9.71    11.14    12.94    15.22    18.08    21.62    25.93
   Month 10              1.02     1.18     1.59     2.91     5.25     6.54     8.56     9.70    11.13    12.92    15.18    18.02    21.52    25.78
   Month 11              1.02     1.18     1.59     2.91     5.25     6.53     8.55     9.70    11.12    12.91    15.16    17.98    21.46    25.70
   Month 12              1.02     1.18     1.59     2.91     5.25     6.54     8.56     9.70    11.13    12.92    15.18    18.01    21.49    25.74
 Latitude = 15.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.02     1.18     1.59     2.91     5.26     6.56     8.60     9.77    11.22    13.06    15.39    18.35    22.02    26.51
   Month 2               1.02     1.18     1.59     2.91     5.26     6.56     8.62     9.79    11.25    13.11    15.46    18.46    22.18    26.70
   Month 3               1.02     1.18     1.59     2.91     5.27     6.57     8.63     9.80    11.28    13.14    15.51    18.50    22.18    26.62
   Month 4               1.02     1.18     1.59     2.91     5.26     6.57     8.62     9.79    11.26    13.11    15.47    18.44    22.10    26.53
   Month 5               1.02     1.18     1.59     2.91     5.26     6.56     8.62     9.79    11.25    13.11    15.45    18.42    22.07    26.51
   Month 6               1.02     1.18     1.59     2.91     5.26     6.57     8.62     9.79    11.26    13.12    15.48    18.46    22.13    26.57
   Month 7               1.02     1.18     1.59     2.91     5.27     6.57     8.63     9.80    11.27    13.13    15.49    18.49    22.18    26.61
   Month 8               1.02     1.18     1.59     2.91     5.26     6.57     8.62     9.79    11.25    13.11    15.46    18.44    22.11    26.50
   Month 9               1.02     1.18     1.59     2.91     5.25     6.55     8.58     9.74    11.18    13.01    15.31    18.23    21.85    26.25
   Month 10              1.02     1.18     1.59     2.91     5.25     6.54     8.56     9.71    11.14    12.93    15.20    18.05    21.57    25.90
   Month 11              1.02     1.18     1.59     2.91     5.25     6.53     8.56     9.70    11.12    12.91    15.16    17.99    21.47    25.75
   Month 12              1.03     1.18     1.59     2.91     5.25     6.55     8.58     9.73    11.16    12.97    15.26    18.13    21.68    25.96
 Latitude = 25.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.59     2.92     5.27     6.57     8.64     9.81    11.29    13.17    15.56    18.63    22.43    27.00
   Month 2               1.03     1.18     1.59     2.92     5.27     6.58     8.65     9.84    11.33    13.23    15.65    18.77    22.65    27.28
   Month 3               1.02     1.18     1.59     2.92     5.28     6.59     8.68     9.87    11.37    13.29    15.74    18.88    22.74    27.26
   Month 4               1.02     1.18     1.59     2.92     5.28     6.59     8.68     9.87    11.37    13.28    15.74    18.88    22.73    27.23
   Month 5               1.02     1.18     1.59     2.92     5.28     6.59     8.67     9.86    11.36    13.27    15.72    18.85    22.69    27.17
   Month 6               1.03     1.18     1.59     2.92     5.28     6.59     8.67     9.85    11.35    13.26    15.69    18.82    22.65    27.12
   Month 7               1.03     1.18     1.59     2.92     5.28     6.59     8.66     9.84    11.33    13.23    15.65    18.75    22.56    27.04
   Month 8               1.02     1.18     1.59     2.92     5.27     6.58     8.64     9.82    11.30    13.19    15.59    18.65    22.41    26.88
   Month 9               1.03     1.18     1.59     2.91     5.26     6.56     8.61     9.78    11.24    13.09    15.45    18.45    22.18    26.69
   Month 10              1.02     1.18     1.59     2.91     5.26     6.55     8.59     9.75    11.20    13.04    15.36    18.31    21.97    26.41
   Month 11              1.02     1.18     1.59     2.91     5.26     6.55     8.59     9.75    11.20    13.02    15.34    18.27    21.90    26.29
   Month 12              1.03     1.18     1.59     2.91     5.26     6.56     8.61     9.77    11.23    13.07    15.41    18.38    22.06    26.47
 Latitude = 35.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.60     2.93     5.28     6.57     8.61     9.77    11.22    13.05    15.37    18.31    21.90    26.08
   Month 2               1.03     1.19     1.61     2.94     5.29     6.58     8.63     9.79    11.25    13.10    15.45    18.44    22.08    26.26
   Month 3               1.03     1.19     1.61     2.94     5.30     6.60     8.66     9.84    11.32    13.19    15.59    18.63    22.31    26.45
   Month 4               1.03     1.19     1.61     2.95     5.31     6.61     8.67     9.84    11.32    13.19    15.58    18.62    22.25    26.22
   Month 5               1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.82    11.29    13.14    15.50    18.49    22.03    25.84
   Month 6               1.03     1.19     1.62     2.97     5.31     6.60     8.64     9.79    11.23    13.06    15.37    18.27    21.68    25.33
   Month 7               1.03     1.19     1.62     2.96     5.30     6.60     8.63     9.78    11.23    13.05    15.37    18.28    21.72    25.48
   Month 8               1.03     1.19     1.62     2.95     5.30     6.59     8.62     9.78    11.22    13.05    15.37    18.29    21.77    25.66
   Month 9               1.03     1.19     1.61     2.94     5.28     6.57     8.60     9.76    11.20    13.03    15.35    18.28    21.84    25.93
   Month 10              1.03     1.19     1.61     2.94     5.28     6.57     8.60     9.76    11.20    13.03    15.34    18.27    21.84    25.95
   Month 11              1.03     1.18     1.61     2.93     5.28     6.57     8.60     9.75    11.20    13.02    15.32    18.24    21.79    25.93
   Month 12              1.03     1.18     1.60     2.93     5.27     6.56     8.60     9.75    11.20    13.02    15.33    18.25    21.81    26.00
 Latitude = 45.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.19     1.61     2.94     5.28     6.57     8.59     9.73    11.16    12.96    15.23    18.09    21.55    25.55
   Month 2               1.03     1.19     1.61     2.94     5.29     6.58     8.62     9.77    11.22    13.05    15.37    18.32    21.90    26.02
   Month 3               1.03     1.19     1.61     2.94     5.30     6.60     8.66     9.84    11.31    13.18    15.57    18.62    22.30    26.45
   Month 4               1.03     1.19     1.61     2.95     5.31     6.61     8.68     9.85    11.33    13.21    15.62    18.69    22.37    26.40
   Month 5               1.03     1.19     1.62     2.96     5.32     6.62     8.67     9.85    11.32    13.19    15.58    18.63    22.25    26.11
   Month 6               1.03     1.19     1.62     2.97     5.32     6.62     8.66     9.82    11.28    13.13    15.49    18.47    21.98    25.67
   Month 7               1.03     1.19     1.62     2.96     5.31     6.61     8.65     9.82    11.28    13.14    15.50    18.50    22.06    25.85
   Month 8               1.03     1.19     1.62     2.95     5.30     6.60     8.65     9.82    11.28    13.14    15.51    18.52    22.12    26.06
   Month 9               1.03     1.19     1.61     2.94     5.29     6.59     8.63     9.79    11.25    13.10    15.46    18.46    22.13    26.30
   Month 10              1.03     1.19     1.61     2.94     5.28     6.58     8.62     9.78    11.23    13.06    15.40    18.37    21.99    26.15
   Month 11              1.03     1.19     1.61     2.94     5.28     6.57     8.60     9.75    11.19    13.00    15.30    18.21    21.75    25.85
   Month 12              1.03     1.18     1.60     2.93     5.27     6.56     8.59     9.73    11.17    12.97    15.25    18.12    21.60    25.66
 Latitude = 55.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.60     2.93     5.27     6.55     8.56     9.69    11.10    12.87    15.08    17.85    21.20    25.13
   Month 2               1.03     1.19     1.61     2.94     5.28     6.58     8.61     9.76    11.20    13.01    15.31    18.22    21.75    25.82
   Month 3               1.03     1.19     1.61     2.94     5.30     6.61     8.66     9.84    11.31    13.18    15.57    18.61    22.29    26.42
   Month 4               1.03     1.19     1.62     2.95     5.31     6.62     8.68     9.86    11.34    13.23    15.64    18.73    22.43    26.43
   Month 5               1.03     1.19     1.62     2.96     5.32     6.62     8.68     9.86    11.33    13.21    15.61    18.67    22.31    26.15
   Month 6               1.03     1.19     1.62     2.97     5.32     6.62     8.67     9.83    11.29    13.15    15.52    18.52    22.06    25.76
   Month 7               1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.83    11.30    13.16    15.55    18.58    22.18    25.99
   Month 8               1.03     1.19     1.62     2.95     5.31     6.61     8.67     9.84    11.31    13.18    15.57    18.63    22.29    26.26
   Month 9               1.03     1.19     1.61     2.95     5.30     6.60     8.65     9.82    11.28    13.15    15.54    18.59    22.33    26.54
   Month 10              1.03     1.19     1.61     2.94     5.29     6.59     8.63     9.79    11.25    13.10    15.46    18.46    22.13    26.31
   Month 11              1.03     1.19     1.61     2.94     5.28     6.57     8.60     9.74    11.18    12.99    15.28    18.17    21.68    25.71
   Month 12              1.03     1.18     1.60     2.93     5.27     6.55     8.56     9.70    11.11    12.88    15.11    17.89    21.25    25.19
 Latitude = 65.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.60     2.93     5.27     6.56     8.59     9.74    11.17    12.97    15.24    18.10    21.55    25.48
   Month 2               1.03     1.19     1.61     2.94     5.29     6.60     8.64     9.81    11.27    13.12    15.48    18.48    22.10    26.11
   Month 3               1.03     1.19     1.61     2.95     5.31     6.62     8.69     9.87    11.36    13.24    15.67    18.77    22.51    26.57
   Month 4               1.03     1.19     1.62     2.96     5.32     6.63     8.70     9.89    11.38    13.28    15.72    18.85    22.61    26.59
   Month 5               1.03     1.19     1.62     2.96     5.33     6.64     8.70     9.89    11.37    13.27    15.70    18.82    22.54    26.39
   Month 6               1.03     1.19     1.63     2.97     5.33     6.63     8.69     9.87    11.35    13.23    15.64    18.72    22.35    26.04
   Month 7               1.03     1.19     1.62     2.97     5.33     6.63     8.69     9.87    11.35    13.23    15.65    18.74    22.40    26.14
   Month 8               1.03     1.19     1.62     2.97     5.32     6.63     8.69     9.86    11.34    13.22    15.63    18.71    22.38    26.19
   Month 9               1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.83    11.29    13.15    15.53    18.55    22.18    26.09
   Month 10              1.03     1.19     1.62     2.96     5.31     6.60     8.64     9.81    11.26    13.11    15.46    18.44    22.03    25.96
   Month 11              1.03     1.19     1.61     2.95     5.29     6.58     8.61     9.76    11.19    13.00    15.29    18.18    21.64    25.54
   Month 12              1.02     1.17     1.58     2.90     5.24     6.54     8.56     9.71    11.14    12.95    15.23    18.11    21.70    26.06
 Latitude = 75.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.60     2.93     5.27     6.57     8.60     9.75    11.18    12.98    15.26    18.12    21.56    25.47
   Month 2               1.03     1.18     1.61     2.94     5.29     6.60     8.65     9.82    11.28    13.14    15.51    18.51    22.14    26.15
   Month 3               1.03     1.19     1.61     2.95     5.31     6.62     8.69     9.88    11.36    13.25    15.68    18.78    22.53    26.59
   Month 4               1.03     1.19     1.62     2.96     5.32     6.63     8.70     9.89    11.37    13.27    15.70    18.83    22.59    26.57
   Month 5               1.03     1.19     1.62     2.96     5.33     6.63     8.70     9.88    11.36    13.25    15.68    18.79    22.50    26.34
   Month 6               1.03     1.19     1.63     2.97     5.33     6.63     8.69     9.86    11.34    13.21    15.61    18.67    22.29    25.97
   Month 7               1.03     1.19     1.62     2.97     5.33     6.63     8.69     9.86    11.34    13.22    15.62    18.70    22.35    26.07
   Month 8               1.03     1.19     1.62     2.96     5.32     6.63     8.68     9.86    11.33    13.21    15.61    18.69    22.35    26.16
   Month 9               1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.83    11.29    13.15    15.53    18.56    22.20    26.14
   Month 10              1.03     1.19     1.62     2.96     5.31     6.60     8.65     9.81    11.27    13.12    15.48    18.48    22.10    26.07
   Month 11              1.03     1.19     1.61     2.94     5.29     6.58     8.61     9.76    11.20    13.02    15.32    18.21    21.69    25.59
   Month 12              1.02     1.17     1.58     2.90     5.24     6.53     8.56     9.71    11.14    12.94    15.22    18.09    21.64    25.94
 Latitude = 85.0  Wavelength = 430.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.03     1.18     1.60     2.92     5.27     6.57     8.60     9.75    11.19    12.99    15.27    18.13    21.56    25.46
   Month 2               1.03     1.18     1.61     2.94     5.29     6.60     8.65     9.83    11.29    13.15    15.52    18.53    22.16    26.17
   Month 3               1.03     1.19     1.61     2.95     5.31     6.62     8.70     9.88    11.37    13.26    15.69    18.80    22.55    26.61
   Month 4               1.03     1.19     1.62     2.96     5.32     6.63     8.70     9.88    11.37    13.26    15.70    18.82    22.57    26.57
   Month 5               1.03     1.19     1.62     2.96     5.33     6.63     8.70     9.88    11.36    13.24    15.67    18.77    22.47    26.32
   Month 6               1.03     1.19     1.63     2.97     5.33     6.63     8.69     9.86    11.33    13.20    15.59    18.65    22.26    25.94
   Month 7               1.03     1.19     1.62     2.97     5.33     6.63     8.68     9.86    11.33    13.21    15.61    18.68    22.31    26.04
   Month 8               1.03     1.19     1.62     2.96     5.32     6.63     8.68     9.85    11.33    13.20    15.60    18.68    22.34    26.15
   Month 9               1.03     1.19     1.62     2.96     5.31     6.61     8.66     9.83    11.29    13.15    15.53    18.56    22.21    26.16
   Month 10              1.03     1.19     1.62     2.95     5.31     6.61     8.65     9.82    11.28    13.13    15.50    18.51    22.14    26.13
   Month 11              1.03     1.19     1.61     2.94     5.29     6.58     8.62     9.77    11.21    13.03    15.33    18.24    21.72    25.61
   Month 12              1.02     1.17     1.58     2.90     5.24     6.53     8.56     9.71    11.14    12.94    15.22    18.08    21.60    25.86
 Latitude = -85.0  Wavelength = 470.0 nm  Albedo = 0.0 
               SZA =     10.0     30.0     50.0     70.0     80.0     82.5     85.0     86.0     87.0     88.0     89.0     90.0     91.0     92.0
   Month 1               1.02     1.18     1.60     2.93     5.30     6.61     8.67     9.84    11.30    13.16    15.53    18.58    22.28    26.26
   Month 2               1.02     1.18     1.60     2.93     5.30     6.61     8.67     9.84    11.31    13.17    15.56    18.62    22.35    26.38
   Month 3               1.03     1.18     1.60     2.94     5.30     6.60     8.66     9.83    11.30    13.16    15.53    18.58    22.31    26.47
   Month 4               1.03     1.18     1.60     2.94     5.30     6.61     8.68     9.85    11.33    13.20    15.59    18.66    22.40    26.53
   Month 5               1.03     1.18     1.60     2.94     5.30     6.61     8.66     9.83    11.30    13.15    15.51    18.50    22.11    26.04
   Month 6               1.02     1.17     1.58     2.89     5.24     6.53     8.55     9.69    11.11    12.88    15.10    17.88    21.25    25.12
   Month 7               1.02     1.18     1.60     2.93     5.29     6.60     8.66     9.83    11.30    13.16    15.54    18.58    22.25    26.16
   Month 8               1.03     1.18     1.60     2.94     5.32     6.65     8.76     9.96    11.49    13.45    15.98    19.26    23.28    27.48
   Month 9               1.02     1.18     1.60     2.94     5.33     6.66     8.79    10.01    11.55    13.53    16.09    19.43    23.55    27.90
   Month 10              1.02     1.18     1.60     2.93     5.32     6.64     8.75     9.95    11.47    13.40    15.89    19.11    23.03    27.15
   Month 11              1.02     1.18     1.60     2.93     5.31     6.62     8.70     9.89    11.38    13.26    15.68    18.78    22.54    26.54
   Month 12              1.03     1.18     1.60     2.94     5.30     6.61     8.67     9.85    11.31    13.17    15.55    18.60    22.29    26.25
 Latitude = -75.0  Wavelength = 470.0 nm  Albedo = 0.0 
